location,summer_inten_max,predicted_change,lower_bound,upper_bound
Maria Island,1.68548104,-0.569950717,-2.2011142,1.179723841
Maria Island,1.689815374,-0.573964799,-2.208373279,1.17864333
Maria Island,1.694149708,-0.577978881,-2.21558805,1.177699584
Maria Island,1.698484043,-0.581992962,-2.222734316,1.176755838
Maria Island,1.702818377,-0.586007044,-2.229880582,1.175812092
Maria Island,1.707152711,-0.590021125,-2.237026849,1.174868346
Maria Island,1.711487046,-0.594035207,-2.244173115,1.1739246
Maria Island,1.71582138,-0.598049289,-2.251319382,1.172980853
Maria Island,1.720155714,-0.60206337,-2.258465648,1.172037107
Maria Island,1.724490048,-0.606077452,-2.264256032,1.171093361
Maria Island,1.728824383,-0.610091533,-2.269954897,1.170149615
Maria Island,1.733158717,-0.614105615,-2.273867948,1.169205869
Maria Island,1.737493051,-0.618119697,-2.281472022,1.168257623
Maria Island,1.741827385,-0.622133778,-2.287327413,1.167289745
Maria Island,1.74616172,-0.62614786,-2.293175148,1.166229726
Maria Island,1.750496054,-0.630161941,-2.301363253,1.165160971
Maria Island,1.754830388,-0.634176023,-2.309510001,1.164092216
Maria Island,1.759164722,-0.638190105,-2.317623789,1.163023461
Maria Island,1.763499057,-0.642204186,-2.32276893,1.161954706
Maria Island,1.767833391,-0.646218268,-2.327078895,1.160885951
Maria Island,1.772167725,-0.650232349,-2.33138886,1.159817196
Maria Island,1.776502059,-0.654246431,-2.335698825,1.158748441
Maria Island,1.780836394,-0.658260513,-2.341851014,1.157679686
Maria Island,1.785170728,-0.662274594,-2.349941336,1.156610931
Maria Island,1.789505062,-0.666288676,-2.358022924,1.155542176
Maria Island,1.793839396,-0.670302757,-2.366104513,1.154473421
Maria Island,1.798173731,-0.674316839,-2.374958568,1.153404666
Maria Island,1.802508065,-0.678330921,-2.386224905,1.151750017
Maria Island,1.806842399,-0.682345002,-2.397491243,1.148325564
Maria Island,1.811176733,-0.686359084,-2.40875758,1.144878119
Maria Island,1.815511068,-0.690373165,-2.416571794,1.141430674
Maria Island,1.819845402,-0.694387247,-2.423859048,1.137983229
Maria Island,1.824179736,-0.698401329,-2.431095133,1.134535784
Maria Island,1.82851407,-0.70241541,-2.438303457,1.131088339
Maria Island,1.832848405,-0.706429492,-2.445511782,1.127640894
Maria Island,1.837182739,-0.710443573,-2.452720106,1.124193449
Maria Island,1.841517073,-0.714457655,-2.463019781,1.120746004
Maria Island,1.845851408,-0.718471737,-2.473763643,1.117298559
Maria Island,1.850185742,-0.722485818,-2.484507505,1.113851114
Maria Island,1.854520076,-0.7264999,-2.495251367,1.110403669
Maria Island,1.85885441,-0.730513981,-2.505995228,1.106956224
Maria Island,1.863188745,-0.734528063,-2.514786521,1.103508779
Maria Island,1.867523079,-0.738542145,-2.523065281,1.100061334
Maria Island,1.871857413,-0.742556226,-2.531344041,1.096613889
Maria Island,1.876191747,-0.746570308,-2.5396228,1.093166444
Maria Island,1.880526082,-0.750584389,-2.54790156,1.09120618
Maria Island,1.884860416,-0.754598471,-2.55618032,1.087942254
Maria Island,1.88919475,-0.758612553,-2.56445908,1.084678329
Maria Island,1.893529084,-0.762626634,-2.572737839,1.081414403
Maria Island,1.897863419,-0.766640716,-2.581016599,1.078150478
Maria Island,1.902197753,-0.770654797,-2.589295359,1.074886552
Maria Island,1.906532087,-0.774668879,-2.597503628,1.071622627
Maria Island,1.910866421,-0.778682961,-2.605686717,1.068358701
Maria Island,1.915200756,-0.782697042,-2.613869806,1.068619366
Maria Island,1.91953509,-0.786711124,-2.622052895,1.069554257
Maria Island,1.923869424,-0.790725205,-2.630235985,1.070775738
Maria Island,1.928203758,-0.794739287,-2.638419074,1.072079714
Maria Island,1.932538093,-0.798753368,-2.646602163,1.07338369
Maria Island,1.936872427,-0.80276745,-2.655161597,1.074687666
Maria Island,1.941206761,-0.806781532,-2.667026799,1.075991642
Maria Island,1.945541095,-0.810795613,-2.678892001,1.077295618
Maria Island,1.94987543,-0.814809695,-2.690757203,1.078599593
Maria Island,1.954209764,-0.818823776,-2.698955677,1.079903569
Maria Island,1.958544098,-0.822837858,-2.706062801,1.081207545
Maria Island,1.962878432,-0.82685194,-2.713169924,1.082511521
Maria Island,1.967212767,-0.830866021,-2.720277047,1.083815497
Maria Island,1.971547101,-0.834880103,-2.727384171,1.085119473
Maria Island,1.975881435,-0.838894184,-2.734491294,1.086423449
Maria Island,1.98021577,-0.842908266,-2.741598418,1.087727425
Maria Island,1.984550104,-0.846922348,-2.748705541,1.0890314
Maria Island,1.988884438,-0.850936429,-2.755812665,1.090335376
Maria Island,1.993218772,-0.854950511,-2.763245086,1.091639352
Maria Island,1.997553107,-0.858964592,-2.772132518,1.092943328
Maria Island,2.001887441,-0.862978674,-2.78101995,1.094247304
Maria Island,2.006221775,-0.866992756,-2.789907383,1.09555128
Maria Island,2.010556109,-0.871006837,-2.798794815,1.096855256
Maria Island,2.014890444,-0.875020919,-2.807682247,1.098159232
Maria Island,2.019224778,-0.879035,-2.816569679,1.099463207
Maria Island,2.023559112,-0.883049082,-2.825457112,1.100767183
Maria Island,2.027893446,-0.887063164,-2.834344544,1.101980443
Maria Island,2.032227781,-0.891077245,-2.843231976,1.103520196
Maria Island,2.036562115,-0.895091327,-2.852119408,1.104918499
Maria Island,2.040896449,-0.899105408,-2.861006841,1.106316802
Maria Island,2.045230783,-0.90311949,-2.869894273,1.107715105
Maria Island,2.049565118,-0.907133572,-2.878781705,1.109113408
Maria Island,2.053899452,-0.911147653,-2.887669137,1.110511711
Maria Island,2.058233786,-0.915161735,-2.89655657,1.111910014
Maria Island,2.06256812,-0.919175816,-2.905444002,1.113308317
Maria Island,2.066902455,-0.923189898,-2.914331434,1.114651891
Maria Island,2.071236789,-0.92720398,-2.923218866,1.115894321
Maria Island,2.075571123,-0.931218061,-2.932106298,1.11711429
Maria Island,2.079905457,-0.935232143,-2.940993731,1.113090595
Maria Island,2.084239792,-0.939246224,-2.949881163,1.109026812
Maria Island,2.088574126,-0.943260306,-2.958768595,1.106614044
Maria Island,2.09290846,-0.947274388,-2.967628971,1.106841394
Maria Island,2.097242794,-0.951288469,-2.976428268,1.103965169
Maria Island,2.101577129,-0.955302551,-2.985227565,1.101088944
Maria Island,2.105911463,-0.959316632,-2.995439397,1.098105224
Maria Island,2.110245797,-0.963330714,-3.007057574,1.095531238
Maria Island,2.114580132,-0.967344796,-3.018675752,1.097419016
Maria Island,2.118914466,-0.971358877,-3.030293929,1.095460022
Maria Island,2.1232488,-0.975372959,-3.041912107,1.091996645
Maria Island,2.127583134,-0.97938704,-3.053530284,1.088533269
Maria Island,2.131917469,-0.983401122,-3.065148461,1.085069893
Maria Island,2.136251803,-0.987415204,-3.079313381,1.081606517
Maria Island,2.140586137,-0.991429285,-3.094043154,1.07814314
Maria Island,2.144920471,-0.995443367,-3.108772928,1.074679764
Maria Island,2.149254806,-0.999457448,-3.123448184,1.072733775
Maria Island,2.15358914,-1.00347153,-3.138089871,1.071701807
Maria Island,2.157923474,-1.007485612,-3.152731558,1.070669839
Maria Island,2.162257808,-1.011499693,-3.167373245,1.069637871
Maria Island,2.166592143,-1.015513775,-3.182014932,1.068605902
Maria Island,2.170926477,-1.019527856,-3.196656619,1.067573934
Maria Island,2.175260811,-1.023541938,-3.211298307,1.067201283
Maria Island,2.179595145,-1.02755602,-3.225939994,1.068463371
Maria Island,2.18392948,-1.031570101,-3.232927952,1.06972546
Maria Island,2.188263814,-1.035584183,-3.238118218,1.070987548
Maria Island,2.192598148,-1.039598264,-3.243308484,1.072249636
Maria Island,2.196932482,-1.043612346,-3.24849875,1.073511724
Maria Island,2.201266817,-1.047626427,-3.253604269,1.074773812
Maria Island,2.205601151,-1.051640509,-3.262657477,1.0760359
Maria Island,2.209935485,-1.055654591,-3.274275655,1.077297988
Maria Island,2.214269819,-1.059668672,-3.285893832,1.078560076
Maria Island,2.218604154,-1.063682754,-3.297512009,1.079822164
Maria Island,2.222938488,-1.067696835,-3.309130187,1.078369622
Maria Island,2.227272822,-1.071710917,-3.320748364,1.076476878
Maria Island,2.231607156,-1.075724999,-3.332366542,1.074584134
Maria Island,2.235941491,-1.07973908,-3.343984719,1.072647335
Maria Island,2.240275825,-1.083753162,-3.355602896,1.070684995
Maria Island,2.244610159,-1.087767243,-3.367221074,1.068722656
Maria Island,2.248944494,-1.091781325,-3.378839251,1.066760316
Maria Island,2.253278828,-1.095795407,-3.390457429,1.064797977
Maria Island,2.257613162,-1.099809488,-3.402075606,1.062835637
Maria Island,2.261947496,-1.10382357,-3.413693783,1.060873298
Maria Island,2.266281831,-1.107837651,-3.423965224,1.058910958
Maria Island,2.270616165,-1.111851733,-3.432511071,1.056948619
Maria Island,2.274950499,-1.115865815,-3.441056918,1.054986279
Maria Island,2.279284833,-1.119879896,-3.449602766,1.05302394
Maria Island,2.283619168,-1.123893978,-3.458148613,1.0510616
Maria Island,2.287953502,-1.127908059,-3.466694461,1.049099261
Maria Island,2.292287836,-1.131922141,-3.475240308,1.051041821
Maria Island,2.29662217,-1.135936223,-3.483786155,1.054534037
Maria Island,2.300956505,-1.139950304,-3.492332003,1.058026254
Maria Island,2.305290839,-1.143964386,-3.50087785,1.060437988
Maria Island,2.309625173,-1.147978467,-3.509423698,1.059125718
Maria Island,2.313959507,-1.151992549,-3.517969545,1.057813448
Maria Island,2.318293842,-1.156006631,-3.526448373,1.056501178
Maria Island,2.322628176,-1.160020712,-3.53490034,1.055188908
Maria Island,2.32696251,-1.164034794,-3.543352307,1.053876638
Maria Island,2.331296844,-1.168048875,-3.551804274,1.052564368
Maria Island,2.335631179,-1.172062957,-3.56025624,1.051252098
Maria Island,2.339965513,-1.176077039,-3.568708207,1.049939828
Maria Island,2.344299847,-1.18009112,-3.577160174,1.048627559
Maria Island,2.348634181,-1.184105202,-3.585612141,1.048110699
Maria Island,2.352968516,-1.188119283,-3.594064107,1.050422304
Maria Island,2.35730285,-1.192133365,-3.602516074,1.052688775
Maria Island,2.361637184,-1.196147447,-3.610968041,1.05487136
Maria Island,2.365971518,-1.200161528,-3.619420008,1.057053945
Maria Island,2.370305853,-1.20417561,-3.627871974,1.059236531
Maria Island,2.374640187,-1.208189691,-3.636323941,1.061419116
Maria Island,2.378974521,-1.212203773,-3.644775908,1.064229829
Maria Island,2.383308856,-1.216217855,-3.653227875,1.067073721
Maria Island,2.38764319,-1.220231936,-3.661679841,1.069917614
Maria Island,2.391977524,-1.224246018,-3.670131808,1.072761506
Maria Island,2.396311858,-1.228260099,-3.678583775,1.075605398
Maria Island,2.400646193,-1.232274181,-3.687035742,1.07844929
Maria Island,2.404980527,-1.236288263,-3.695487708,1.081293182
Maria Island,2.409314861,-1.240302344,-3.703939675,1.084137074
Maria Island,2.413649195,-1.244316426,-3.712391642,1.083216485
Maria Island,2.41798353,-1.248330507,-3.720843609,1.083456496
Maria Island,2.422317864,-1.252344589,-3.729295575,1.085665577
Maria Island,2.426652198,-1.256358671,-3.737747542,1.087858342
Maria Island,2.430986532,-1.260372752,-3.746199509,1.087355134
Maria Island,2.435320867,-1.264386834,-3.754651476,1.086305517
Maria Island,2.439655201,-1.268400915,-3.763103442,1.085255899
Maria Island,2.443989535,-1.272414997,-3.771555409,1.084189398
Maria Island,2.448323869,-1.276429079,-3.780007376,1.082985827
Maria Island,2.452658204,-1.28044316,-3.788459343,1.081782256
Maria Island,2.456992538,-1.284457242,-3.798014686,1.080578685
Maria Island,2.461326872,-1.288471323,-3.808630714,1.080776585
Maria Island,2.465661206,-1.292485405,-3.819246741,1.081905031
Maria Island,2.469995541,-1.296499486,-3.829862769,1.08350694
Maria Island,2.474329875,-1.300513568,-3.840478796,1.085108848
Maria Island,2.478664209,-1.30452765,-3.851094824,1.086710756
Maria Island,2.482998543,-1.308541731,-3.861710851,1.088312664
Maria Island,2.487332878,-1.312555813,-3.872326878,1.08989247
Maria Island,2.491667212,-1.316569894,-3.880861849,1.091359485
Maria Island,2.496001546,-1.320583976,-3.888874171,1.092826501
Maria Island,2.50033588,-1.324598058,-3.896886492,1.094293516
Maria Island,2.504670215,-1.328612139,-3.904898813,1.093272356
Maria Island,2.509004549,-1.332626221,-3.912911134,1.091392765
Maria Island,2.513338883,-1.336640302,-3.920923455,1.089513174
Maria Island,2.517673217,-1.340654384,-3.928935776,1.087633584
Maria Island,2.522007552,-1.344668466,-3.936948097,1.085753993
Maria Island,2.526341886,-1.348682547,-3.944960418,1.083874402
Maria Island,2.53067622,-1.352696629,-3.952972739,1.081994811
Maria Island,2.535010555,-1.35671071,-3.960985061,1.08011522
Maria Island,2.539344889,-1.360724792,-3.969253089,1.07823563
Maria Island,2.543679223,-1.364738874,-3.981423935,1.076356039
Maria Island,2.548013557,-1.368752955,-3.993594781,1.074476448
Maria Island,2.552347892,-1.372767037,-4.005765627,1.072596857
Maria Island,2.556682226,-1.376781118,-4.017892361,1.070717266
Maria Island,2.56101656,-1.3807952,-4.029944248,1.068837676
Maria Island,2.565350894,-1.384809282,-4.041996136,1.066958085
Maria Island,2.569685229,-1.388823363,-4.054048024,1.065078494
Maria Island,2.574019563,-1.392837445,-4.065229109,1.063198903
Maria Island,2.578353897,-1.396851526,-4.07131239,1.061319312
Maria Island,2.582688231,-1.400865608,-4.077395671,1.059439722
Maria Island,2.587022566,-1.40487969,-4.083478952,1.057560131
Maria Island,2.5913569,-1.408893771,-4.089562233,1.05568054
Maria Island,2.595691234,-1.412907853,-4.099508905,1.053800949
Maria Island,2.600025568,-1.416921934,-4.110550126,1.0528129
Maria Island,2.604359903,-1.420936016,-4.121591348,1.05636749
Maria Island,2.608694237,-1.424950098,-4.13263257,1.05992208
Maria Island,2.613028571,-1.428964179,-4.143673792,1.063476669
Maria Island,2.617362905,-1.432978261,-4.154715013,1.067031259
Maria Island,2.62169724,-1.436992342,-4.165756235,1.070585849
Maria Island,2.626031574,-1.441006424,-4.176797457,1.074140439
Maria Island,2.630365908,-1.445020506,-4.187838679,1.077695029
Maria Island,2.634700242,-1.449034587,-4.198843387,1.081249619
Maria Island,2.639034577,-1.453048669,-4.209846499,1.084804208
Maria Island,2.643368911,-1.45706275,-4.22084961,1.088358798
Maria Island,2.647703245,-1.461076832,-4.231852722,1.091913388
Maria Island,2.652037579,-1.465090914,-4.242855833,1.095458175
Maria Island,2.656371914,-1.469104995,-4.253858945,1.098942535
Maria Island,2.660706248,-1.473119077,-4.264862056,1.102426894
Maria Island,2.665040582,-1.477133158,-4.275865168,1.105911253
Maria Island,2.669374917,-1.48114724,-4.286868279,1.109395612
Maria Island,2.673709251,-1.485161322,-4.297871391,1.112879971
Maria Island,2.678043585,-1.489175403,-4.308874502,1.116364331
Maria Island,2.682377919,-1.493189485,-4.319877614,1.11984869
Maria Island,2.686712254,-1.497203566,-4.330880725,1.123333049
Maria Island,2.691046588,-1.501217648,-4.341883837,1.126817408
Maria Island,2.695380922,-1.50523173,-4.352886948,1.130301768
Maria Island,2.699715256,-1.509245811,-4.36389006,1.133786127
Maria Island,2.704049591,-1.513259893,-4.374893171,1.133359981
Maria Island,2.708383925,-1.517273974,-4.385896283,1.132227341
Maria Island,2.712718259,-1.521288056,-4.396899394,1.1310947
Maria Island,2.717052593,-1.525302138,-4.407902506,1.129812142
Maria Island,2.721386928,-1.529316219,-4.418905617,1.128501974
Maria Island,2.725721262,-1.533330301,-4.429908729,1.127191806
Maria Island,2.730055596,-1.537344382,-4.44091184,1.125881638
Maria Island,2.73438993,-1.541358464,-4.451914952,1.124571471
Maria Island,2.738724265,-1.545372546,-4.462918063,1.123261303
Maria Island,2.743058599,-1.549386627,-4.473921175,1.121241441
Maria Island,2.747392933,-1.553400709,-4.484924286,1.117802226
Maria Island,2.751727267,-1.55741479,-4.495927398,1.114363011
Maria Island,2.756061602,-1.561428872,-4.506930509,1.110923796
Maria Island,2.760395936,-1.565442953,-4.517933621,1.107484581
Maria Island,2.76473027,-1.569457035,-4.528936732,1.104045366
Maria Island,2.769064604,-1.573471117,-4.539939844,1.100606151
Maria Island,2.773398939,-1.577485198,-4.550942955,1.097166936
Maria Island,2.777733273,-1.58149928,-4.561946067,1.093727721
Maria Island,2.782067607,-1.585513361,-4.572949178,1.090288506
Maria Island,2.786401941,-1.589527443,-4.58395229,1.086849291
Maria Island,2.790736276,-1.593541525,-4.594955401,1.083410076
Maria Island,2.79507061,-1.597555606,-4.605958513,1.079970861
Maria Island,2.799404944,-1.601569688,-4.616961624,1.076531646
Maria Island,2.803739279,-1.605583769,-4.628113264,1.073092431
Maria Island,2.808073613,-1.609597851,-4.639575481,1.069653216
Maria Island,2.812407947,-1.613611933,-4.651037698,1.066214001
Maria Island,2.816742281,-1.617626014,-4.662499915,1.065589007
Maria Island,2.821076616,-1.621640096,-4.673962132,1.06676246
Maria Island,2.82541095,-1.625654177,-4.68542435,1.067935913
Maria Island,2.829745284,-1.629668259,-4.696886567,1.069109366
Maria Island,2.834079618,-1.633682341,-4.708348784,1.070282819
Maria Island,2.838413953,-1.637696422,-4.71980736,1.071456272
Maria Island,2.842748287,-1.641710504,-4.731231898,1.072629725
Maria Island,2.847082621,-1.645724585,-4.742656436,1.073803178
Maria Island,2.851416955,-1.649738667,-4.754080974,1.074976631
Maria Island,2.85575129,-1.653752749,-4.765505512,1.076150084
Maria Island,2.860085624,-1.65776683,-4.776930049,1.077323537
Maria Island,2.864419958,-1.661780912,-4.788354587,1.07849699
Maria Island,2.868754292,-1.665794993,-4.799779125,1.079670443
Maria Island,2.873088627,-1.669809075,-4.81103907,1.080843896
Maria Island,2.877422961,-1.673823157,-4.820274066,1.082017349
Maria Island,2.881757295,-1.677837238,-4.829509063,1.082560331
Maria Island,2.886091629,-1.68185132,-4.838744059,1.084470105
Maria Island,2.890425964,-1.685865401,-4.847979056,1.08573176
Maria Island,2.894760298,-1.689879483,-4.858829035,1.086993415
Maria Island,2.899094632,-1.693893565,-4.869852087,1.08825507
Maria Island,2.903428966,-1.697907646,-4.880875139,1.089516725
Maria Island,2.907763301,-1.701921728,-4.891898191,1.09077838
Maria Island,2.912097635,-1.705935809,-4.902921242,1.092040035
Maria Island,2.916431969,-1.709949891,-4.913944294,1.09330169
Maria Island,2.920766303,-1.713963973,-4.924901594,1.094563345
Maria Island,2.925100638,-1.717978054,-4.935800629,1.095824999
Maria Island,2.929434972,-1.721992136,-4.946699664,1.097086654
Maria Island,2.933769306,-1.726006217,-4.954526966,1.098348309
Maria Island,2.938103641,-1.730020299,-4.961160708,1.099609964
Maria Island,2.942437975,-1.734034381,-4.96779445,1.100871619
Maria Island,2.946772309,-1.738048462,-4.974428192,1.102133274
Maria Island,2.951106643,-1.742062544,-4.981061935,1.103394929
Maria Island,2.955440978,-1.746076625,-4.990709992,1.104656584
Maria Island,2.959775312,-1.750090707,-5.002376105,1.105918239
Maria Island,2.964109646,-1.754104789,-5.0139887,1.107179894
Maria Island,2.96844398,-1.75811887,-5.025564954,1.108441549
Maria Island,2.972778315,-1.762132952,-5.037141208,1.109703204
Maria Island,2.977112649,-1.766147033,-5.048717462,1.110964859
Maria Island,2.981446983,-1.770161115,-5.060293716,1.112226513
Maria Island,2.985781317,-1.774175197,-5.069757961,1.113488168
Maria Island,2.990115652,-1.778189278,-5.077281526,1.114749823
Maria Island,2.994449986,-1.78220336,-5.084805091,1.116011478
Maria Island,2.99878432,-1.786217441,-5.092328656,1.117273133
Maria Island,3.003118654,-1.790231523,-5.099852221,1.118534788
Maria Island,3.007452989,-1.794245605,-5.107375786,1.119796443
Maria Island,3.011787323,-1.798259686,-5.114899351,1.121058098
Maria Island,3.016121657,-1.802273768,-5.122422916,1.122319753
Maria Island,3.020455991,-1.806287849,-5.129946481,1.123581408
Maria Island,3.024790326,-1.810301931,-5.137470046,1.124843063
Maria Island,3.02912466,-1.814316012,-5.144993611,1.126104718
Maria Island,3.033458994,-1.818330094,-5.152517176,1.127366372
Maria Island,3.037793328,-1.822344176,-5.161083702,1.128628027
Maria Island,3.042127663,-1.826358257,-5.170323717,1.129889682
Maria Island,3.046461997,-1.830372339,-5.179563732,1.132766928
Maria Island,3.050796331,-1.83438642,-5.188803748,1.135984716
Maria Island,3.055130665,-1.838400502,-5.198043763,1.139202504
Maria Island,3.059465,-1.842414584,-5.207283778,1.142420292
Maria Island,3.063799334,-1.846428665,-5.216523794,1.14563808
Maria Island,3.068133668,-1.850442747,-5.225763809,1.148855868
Maria Island,3.072468003,-1.854456828,-5.235003824,1.152073656
Maria Island,3.076802337,-1.85847091,-5.244243839,1.155291444
Maria Island,3.081136671,-1.862484992,-5.253483855,1.158509232
Maria Island,3.085471005,-1.866499073,-5.26272387,1.16172702
Maria Island,3.08980534,-1.870513155,-5.271963885,1.164944809
Maria Island,3.094139674,-1.874527236,-5.281203901,1.168162597
Maria Island,3.098474008,-1.878541318,-5.290443916,1.171380385
Maria Island,3.102808342,-1.8825554,-5.299677819,1.174598173
Maria Island,3.107142677,-1.886569481,-5.308901043,1.177815961
Maria Island,3.111477011,-1.890583563,-5.318124268,1.181033749
Maria Island,3.115811345,-1.894597644,-5.327347493,1.184251537
Maria Island,3.120145679,-1.898611726,-5.336570718,1.187469325
Maria Island,3.124480014,-1.902625808,-5.345793942,1.190687113
Maria Island,3.128814348,-1.906639889,-5.355017167,1.193904901
Maria Island,3.133148682,-1.910653971,-5.364240392,1.197122689
Maria Island,3.137483016,-1.914668052,-5.37345825,1.200340478
Maria Island,3.141817351,-1.918682134,-5.382673306,1.203558266
Maria Island,3.146151685,-1.922696216,-5.391888363,1.206776054
Maria Island,3.150486019,-1.926710297,-5.401103419,1.209993842
Maria Island,3.154820353,-1.930724379,-5.410318475,1.21321163
Maria Island,3.159154688,-1.93473846,-5.419533532,1.216429418
Maria Island,3.163489022,-1.938752542,-5.428748588,1.219647206
Maria Island,3.167823356,-1.942766624,-5.437963644,1.222864994
Maria Island,3.17215769,-1.946780705,-5.447178701,1.226082782
Maria Island,3.176492025,-1.950794787,-5.456393757,1.22930057
Maria Island,3.180826359,-1.954808868,-5.465608813,1.232518358
Maria Island,3.185160693,-1.95882295,-5.47482387,1.235736147
Maria Island,3.189495027,-1.962837032,-5.484038926,1.238953935
Maria Island,3.193829362,-1.966851113,-5.493253982,1.242171723
Maria Island,3.198163696,-1.970865195,-5.502469039,1.245389511
Maria Island,3.20249803,-1.974879276,-5.511684095,1.248607299
Maria Island,3.206832365,-1.978893358,-5.520899151,1.251825087
Maria Island,3.211166699,-1.98290744,-5.530114208,1.255042875
Maria Island,3.215501033,-1.986921521,-5.539329264,1.257652472
Maria Island,3.219835367,-1.990935603,-5.54854432,1.259950611
Maria Island,3.224169702,-1.994949684,-5.557759377,1.26224875
Maria Island,3.228504036,-1.998963766,-5.566974433,1.264546888
Maria Island,3.23283837,-2.002977848,-5.576189489,1.266845027
Maria Island,3.237172704,-2.006991929,-5.585404546,1.269143166
Maria Island,3.241507039,-2.011006011,-5.594619602,1.271441305
Maria Island,3.245841373,-2.015020092,-5.603834659,1.273678102
Maria Island,3.250175707,-2.019034174,-5.613049715,1.275898847
Maria Island,3.254510041,-2.023048256,-5.622264771,1.278119592
Maria Island,3.258844376,-2.027062337,-5.631479828,1.278991106
Kalbarri,0.810556412,20.47496702,8.098921815,32.85101223
Kalbarri,0.819694748,20.26707372,7.934177482,32.59996997
Kalbarri,0.828833085,20.05918043,7.769299051,32.3490618
Kalbarri,0.837971422,19.85128713,7.604285107,32.09828915
Kalbarri,0.847109758,19.64339383,7.439134223,31.84765344
Kalbarri,0.856248095,19.43550053,7.273844955,31.59715611
Kalbarri,0.865386432,19.22760724,7.108415842,31.34679863
Kalbarri,0.874524768,19.01971394,6.942845411,31.09658247
Kalbarri,0.883663105,18.81182064,6.77713217,30.84650912
Kalbarri,0.892801442,18.60392735,6.611274612,30.59658008
Kalbarri,0.901939778,18.39603405,6.445271214,30.34679688
Kalbarri,0.911078115,18.18814075,6.279120438,30.09716106
Kalbarri,0.920216451,17.98024745,6.112820728,29.84767418
Kalbarri,0.929354788,17.77235416,5.946370512,29.5983378
Kalbarri,0.938493125,17.56446086,5.779768204,29.34915351
Kalbarri,0.947631461,17.35656756,5.613012198,29.10012292
Kalbarri,0.956769798,17.14867426,5.446100874,28.85124765
Kalbarri,0.965908135,16.94078097,5.279032595,28.60252934
Kalbarri,0.975046471,16.73288767,5.111805705,28.35396963
Kalbarri,0.984184808,16.52499437,4.944418535,28.10557021
Kalbarri,0.993323145,16.31710107,4.776869396,27.85733275
Kalbarri,1.002461481,16.10920778,4.609156584,27.60925897
Kalbarri,1.011599818,15.90131448,4.441278377,27.36135058
Kalbarri,1.020738154,15.69342118,4.273233037,27.11360933
Kalbarri,1.029876491,15.48552789,4.105018808,26.86603696
Kalbarri,1.039014828,15.27763459,3.936633917,26.61863526
Kalbarri,1.048153164,15.06974129,3.768076575,26.37140601
Kalbarri,1.057291501,14.86184799,3.599344975,26.12435101
Kalbarri,1.066429838,14.6539547,3.430437292,25.8774721
Kalbarri,1.075568174,14.4460614,3.261351685,25.63077111
Kalbarri,1.084706511,14.2381681,3.092086296,25.38424991
Kalbarri,1.093844848,14.0302748,2.92263925,25.13791036
Kalbarri,1.102983184,13.82238151,2.753008653,24.89175436
Kalbarri,1.112121521,13.61448821,2.583192595,24.64578382
Kalbarri,1.121259858,13.40659491,2.413189149,24.40000067
Kalbarri,1.130398194,13.19870161,2.242996372,24.15440686
Kalbarri,1.139536531,12.99080832,2.072612301,23.90900433
Kalbarri,1.148674867,12.78291502,1.902034959,23.66379508
Kalbarri,1.157813204,12.57502172,1.73126235,23.4187811
Kalbarri,1.166951541,12.36712843,1.560292462,23.17396439
Kalbarri,1.176089877,12.15923513,1.389123266,22.92934699
Kalbarri,1.185228214,11.95134183,1.217752716,22.68493095
Kalbarri,1.194366551,11.74344853,1.04617875,22.44071832
Kalbarri,1.203504887,11.53555524,0.874399289,22.19671118
Kalbarri,1.212643224,11.32766194,0.702412238,21.95291164
Kalbarri,1.221781561,11.11976864,0.530215485,21.7093218
Kalbarri,1.230919897,10.91187534,0.357806901,21.46594379
Kalbarri,1.240058234,10.70398205,0.185184344,21.22277975
Kalbarri,1.24919657,10.49608875,0.012345654,20.97983184
Kalbarri,1.258334907,10.28819545,-0.160711345,20.73710225
Kalbarri,1.267473244,10.08030215,-0.333988843,20.49459315
Kalbarri,1.27661158,9.872408857,-0.507489046,20.25230676
Kalbarri,1.285749917,9.66451556,-0.681214176,20.0102453
Kalbarri,1.294888254,9.456622263,-0.855166468,19.76841099
Kalbarri,1.30402659,9.248728965,-1.029348173,19.5268061
Kalbarri,1.313164927,9.040835668,-1.203761555,19.28543289
Kalbarri,1.322303264,8.832942371,-1.378408894,19.04429364
Kalbarri,1.3314416,8.625049073,-1.553292482,18.80339063
Kalbarri,1.340579937,8.417155776,-1.728414624,18.56272618
Kalbarri,1.349718274,8.209262479,-1.903777641,18.3223026
Kalbarri,1.35885661,8.001369181,-2.079383863,18.08212223
Kalbarri,1.367994947,7.793475884,-2.255235636,17.8421874
Kalbarri,1.377133283,7.585582587,-2.431335315,17.60250049
Kalbarri,1.38627162,7.377689289,-2.607685268,17.36306385
Kalbarri,1.395409957,7.169795992,-2.784287875,17.12387986
Kalbarri,1.404548293,6.961902695,-2.961145527,16.88495092
Kalbarri,1.41368663,6.754009397,-3.138260622,16.64627942
Kalbarri,1.422824967,6.5461161,-3.315635573,16.40786777
Kalbarri,1.431963303,6.338222803,-3.493272798,16.1697184
Kalbarri,1.44110164,6.130329505,-3.671174726,15.93183374
Kalbarri,1.450239977,5.922436208,-3.849343796,15.69421621
Kalbarri,1.459378313,5.714542911,-4.027782451,15.45686827
Kalbarri,1.46851665,5.506649613,-4.206493145,15.21979237
Kalbarri,1.477654986,5.298756316,-4.385478337,14.98299097
