"location","site_name","survey_year","taxon","latitude","longitude","survey.mean"
"Ngari Capes","Cape Naturalist East, 10m","2016","Ecklonia radiata",-33.52754,115.00908,23.9
"Ngari Capes","Bunkers Offshore","2016","Ecklonia radiata",-33.52872,115.02141,39.3
"Ngari Capes","Cape Naturalist East, 10m","2017","Ecklonia radiata",-33.52754,115.00908,31.7
"Ngari Capes","Cape Naturalist Island, Bommie","2017","Ecklonia radiata",-33.52877,115.00561,25
"Ngari Capes","Cape Naturalist North East","2017","Ecklonia radiata",-33.52868,115.00847,15.5
"Ngari Capes","Cape Naturalist East, 5m","2017","Ecklonia radiata",-33.53043,115.01975,11.3
"Ngari Capes","Bunker Bay (WA)","2017","Ecklonia radiata",-33.53314,115.02687,0
"Ngari Capes","Cape Clairault North East","2017","Ecklonia radiata",-33.69809,114.97965,0
"Ngari Capes","Cape Clairault","2017","Ecklonia radiata",-33.6974,114.97425,20.8
"Ngari Capes","Wyadup","2017","Ecklonia radiata",-33.67678,114.9939,0
"Ngari Capes","Cosy Corner","2017","Ecklonia radiata",-34.26227,115.02475,32
"Ngari Capes","Cosy Corner Outer","2017","Ecklonia radiata",-34.26314,115.0233,66.2
"Ngari Capes","Cosy Corner North","2017","Ecklonia radiata",-34.25126,115.02556,5.9
"Ngari Capes","Cape Naturalist West","2017","Ecklonia radiata",-33.53135,115.00146,46
"Ngari Capes","Cape Leeuwin","2017","Ecklonia radiata",-34.37749,115.12692,25.9
"Ngari Capes","Cape Leeuwin Inshore","2017","Ecklonia radiata",-34.37373,115.13325,14
"Ngari Capes","Seal Isle West","2017","Ecklonia radiata",-34.38063,115.15519,3.4
"Ngari Capes","Cape Freycinet","2017","Ecklonia radiata",-34.10309,114.98853,28.2
"Ngari Capes","Cape Freycinet Inshore","2017","Ecklonia radiata",-34.10273,114.98992,30.6
"Ngari Capes","Prevelly","2017","Ecklonia radiata",-33.99213,114.98481,57.6
"Ngari Capes","Canal Rocks","2017","Ecklonia radiata",-33.66926,114.9935,15.8
"Ngari Capes","Cape Naturalist East, 10m","2018","Ecklonia radiata",-33.52754,115.00908,13.3
"Ngari Capes","Cape Naturalist East, 5m","2018","Ecklonia radiata",-33.53043,115.01975,11.8
"Ngari Capes","Cape Naturalist West","2018","Ecklonia radiata",-33.53135,115.00146,47
"Ngari Capes","Cape Naturalist Island, Bommie","2018","Ecklonia radiata",-33.52877,115.00561,22.9
"Ngari Capes","Cape Naturalist North East","2018","Ecklonia radiata",-33.52868,115.00847,10.9
"Ngari Capes","Cape Freycinet","2018","Ecklonia radiata",-34.10309,114.98853,36.5
"Ngari Capes","Cape Freycinet Inshore","2018","Ecklonia radiata",-34.10273,114.98992,28.4
"Ngari Capes","Prevelly","2018","Ecklonia radiata",-33.99213,114.98481,23.6
"Ngari Capes","Cape Leeuwin","2018","Ecklonia radiata",-34.37749,115.12692,26.1
"Ngari Capes","Cape Leeuwin Inshore","2018","Ecklonia radiata",-34.37373,115.13325,9.1
"Ngari Capes","Seal Isle West","2018","Ecklonia radiata",-34.38063,115.15519,2.8
"Ngari Capes","Cosy Corner","2018","Ecklonia radiata",-34.26227,115.02475,18.7
"Ngari Capes","Cosy Corner Outer","2018","Ecklonia radiata",-34.26314,115.0233,50.8
"Ngari Capes","Cosy Corner North","2018","Ecklonia radiata",-34.25126,115.02556,8.1
"Ngari Capes","Bunkers Offshore","2018","Ecklonia radiata",-33.52872,115.02141,29.1
"Ngari Capes","Bunker Bay (WA)","2018","Ecklonia radiata",-33.53314,115.02687,0
"Ngari Capes","Canal Rocks East","2023","Ecklonia radiata",-33.66929,114.99599,0
"Ngari Capes","Wernberg kelp","2023","Ecklonia radiata",-34.26782,115.0187,62.8
"Ninepin Point","Central, Ninepin","1992","Ecklonia radiata",-43.28394,147.16667,15.7
"Ninepin Point","Central, Ninepin","1993","Ecklonia radiata",-43.28394,147.16667,14.55
"Ninepin Point","Central, Ninepin","1994","Ecklonia radiata",-43.28394,147.16667,22.9
"Ninepin Point","Charlotte Cove Light","1992","Ecklonia radiata",-43.27291,147.14343,4.15
"Ninepin Point","Charlotte Cove Light","1993","Ecklonia radiata",-43.27291,147.14343,3.45
"Ninepin Point","Huon Island","1992","Ecklonia radiata",-43.29383,147.14182,12.55
"Ninepin Point","Huon Island","1993","Ecklonia radiata",-43.29383,147.14182,10.8
"Ninepin Point","Arch Island","1994","Ecklonia radiata",-43.28693,147.18068,1.9
"Ninepin Point","Central, Ninepin","1995","Ecklonia radiata",-43.28394,147.16667,20.7
"Ninepin Point","Central, Ninepin","1996","Ecklonia radiata",-43.28394,147.16667,31.7
"Ninepin Point","Central, Ninepin","1997","Ecklonia radiata",-43.28394,147.16667,32.3
"Ninepin Point","Central, Ninepin","1999","Ecklonia radiata",-43.28394,147.16667,13.3
"Ninepin Point","Central, Ninepin","2000","Ecklonia radiata",-43.28394,147.16667,22.7
"Ninepin Point","Central, Ninepin","2001","Ecklonia radiata",-43.28394,147.16667,21
"Ninepin Point","Central, Ninepin","2002","Ecklonia radiata",-43.28394,147.16667,11.9
"Ninepin Point","Charlotte Cove Light","1995","Ecklonia radiata",-43.27291,147.14343,13.4
"Ninepin Point","Charlotte Cove Light","1996","Ecklonia radiata",-43.27291,147.14343,9.9
"Ninepin Point","Charlotte Cove Light","1997","Ecklonia radiata",-43.27291,147.14343,8.35
"Ninepin Point","Charlotte Cove Light","1999","Ecklonia radiata",-43.27291,147.14343,2.5
"Ninepin Point","Charlotte Cove Light","2000","Ecklonia radiata",-43.27291,147.14343,10.1
"Ninepin Point","Charlotte Cove Light","2001","Ecklonia radiata",-43.27291,147.14343,6.3
"Ninepin Point","Charlotte Cove Light","2002","Ecklonia radiata",-43.27291,147.14343,11.6
"Ninepin Point","Huon Island","1995","Ecklonia radiata",-43.29383,147.14182,9.7
"Ninepin Point","Huon Island","1996","Ecklonia radiata",-43.29383,147.14182,17.5
"Ninepin Point","Huon Island","1997","Ecklonia radiata",-43.29383,147.14182,19.25
"Ninepin Point","Huon Island","1999","Ecklonia radiata",-43.29383,147.14182,5.7
"Ninepin Point","Huon Island","2000","Ecklonia radiata",-43.29383,147.14182,10.2
"Ninepin Point","Huon Island","2001","Ecklonia radiata",-43.29383,147.14182,14.5
"Ninepin Point","Huon Island","2002","Ecklonia radiata",-43.29383,147.14182,12.2
"Ninepin Point","Arch Island","2006","Ecklonia radiata",-43.28693,147.18068,14.5
"Ninepin Point","Central, Ninepin","2007","Ecklonia radiata",-43.28394,147.16667,14.1
"Ninepin Point","Charlotte Cove Light","2007","Ecklonia radiata",-43.27291,147.14343,11.5
"Ninepin Point","Huon Island","2007","Ecklonia radiata",-43.29383,147.14182,20.4
"Ninepin Point","Central, Ninepin","2004","Ecklonia radiata",-43.28394,147.16667,22.8
"Ninepin Point","Central, Ninepin","2005","Ecklonia radiata",-43.28394,147.16667,24.4
"Ninepin Point","Central, Ninepin","2006","Ecklonia radiata",-43.28394,147.16667,11.2
"Ninepin Point","Charlotte Cove Light","2004","Ecklonia radiata",-43.27291,147.14343,14.5
"Ninepin Point","Charlotte Cove Light","2005","Ecklonia radiata",-43.27291,147.14343,11.1
"Ninepin Point","Charlotte Cove Light","2006","Ecklonia radiata",-43.27291,147.14343,17
"Ninepin Point","Huon Island","2004","Ecklonia radiata",-43.29383,147.14182,17.7
"Ninepin Point","Huon Island","2005","Ecklonia radiata",-43.29383,147.14182,13
"Ninepin Point","Huon Island","2006","Ecklonia radiata",-43.29383,147.14182,18
"Ninepin Point","Central, Ninepin","2008","Ecklonia radiata",-43.28394,147.16667,16.9
"Ninepin Point","Charlotte Cove Light","2008","Ecklonia radiata",-43.27291,147.14343,12.5
"Ninepin Point","Huon Island","2008","Ecklonia radiata",-43.29383,147.14182,24.3
"Ninepin Point","Central, Ninepin","2009","Ecklonia radiata",-43.28394,147.16667,27.6
"Ninepin Point","Charlotte Cove Light","2009","Ecklonia radiata",-43.27291,147.14343,5.6
"Ninepin Point","Huon Island","2009","Ecklonia radiata",-43.29383,147.14182,38.1
"Ninepin Point","Central, Ninepin","2010","Ecklonia radiata",-43.28394,147.16667,21.7
"Ninepin Point","Charlotte Cove Light","2010","Ecklonia radiata",-43.27291,147.14343,3.7
"Ninepin Point","Huon Island","2010","Ecklonia radiata",-43.29383,147.14182,16.9
"Ninepin Point","Arch Rock","2010","Ecklonia radiata",-43.2877,147.17924,45.6
"Ninepin Point","Central, Ninepin","2011","Ecklonia radiata",-43.28394,147.16667,32.9
"Ninepin Point","Charlotte Cove Light","2011","Ecklonia radiata",-43.27291,147.14343,19.1
"Ninepin Point","Huon Island","2011","Ecklonia radiata",-43.29383,147.14182,35.7
"Ninepin Point","Arch Rock","2011","Ecklonia radiata",-43.2877,147.17924,61.7
"Ninepin Point","Arch Rock","2012","Ecklonia radiata",-43.2877,147.17924,68.2
"Ninepin Point","Huon Island","2012","Ecklonia radiata",-43.29383,147.14182,30.9
"Ninepin Point","Charlotte Cove Light","2012","Ecklonia radiata",-43.27291,147.14343,23.9
"Ninepin Point","Central, Ninepin","2012","Ecklonia radiata",-43.28394,147.16667,29.4
"Ninepin Point","Central, Ninepin","2013","Ecklonia radiata",-43.28394,147.16667,55.4
"Ninepin Point","Charlotte Cove Light","2013","Ecklonia radiata",-43.27291,147.14343,31.8
"Ninepin Point","Huon Island","2013","Ecklonia radiata",-43.29383,147.14182,36.9
"Ninepin Point","Arch Rock","2013","Ecklonia radiata",-43.2877,147.17924,77.5
"Ninepin Point","Central, Ninepin","2014","Ecklonia radiata",-43.28394,147.16667,50.5
"Ninepin Point","Charlotte Cove Light","2014","Ecklonia radiata",-43.27291,147.14343,42.2
"Ninepin Point","Huon Island","2014","Ecklonia radiata",-43.29383,147.14182,0
"Ninepin Point","Arch Rock","2014","Ecklonia radiata",-43.2877,147.17924,72.2
"Ninepin Point","Central, Ninepin","2015","Ecklonia radiata",-43.28394,147.16667,17.8666666666667
"Ninepin Point","Charlotte Cove Light","2015","Ecklonia radiata",-43.27291,147.14343,15.2666666666667
"Ninepin Point","Arch Island","2015","Ecklonia radiata",-43.28693,147.18068,38.2666666666667
"Ninepin Point","Huon Island","2015","Ecklonia radiata",-43.29383,147.14182,11.8
"Ninepin Point","Charlotte Cove Light","2016","Ecklonia radiata",-43.27291,147.14343,17.5
"Ninepin Point","Central, Ninepin","2016","Ecklonia radiata",-43.28394,147.16667,39.6
"Ninepin Point","Arch Rock","2016","Ecklonia radiata",-43.2877,147.17924,48.8
"Ninepin Point","Huon Island","2016","Ecklonia radiata",-43.29383,147.14182,14.6
"Ninepin Point","Huon Island","2017","Ecklonia radiata",-43.29383,147.14182,19.5
"Ninepin Point","Central, Ninepin","2017","Ecklonia radiata",-43.28394,147.16667,30.7
"Ninepin Point","Charlotte Cove Light","2017","Ecklonia radiata",-43.27291,147.14343,16
"Ninepin Point","Arch Rock","2017","Ecklonia radiata",-43.2877,147.17924,44.7
"Ninepin Point","Arch Rock","2018","Ecklonia radiata",-43.2877,147.17924,25.5
"Ninepin Point","Arch Island","2018","Ecklonia radiata",-43.28693,147.18068,21.7
"Ninepin Point","Central, Ninepin","2018","Ecklonia radiata",-43.28394,147.16667,23.7
"Ninepin Point","Huon Island","2018","Ecklonia radiata",-43.29383,147.14182,18.1
"Ninepin Point","Charlotte Cove Light","2018","Ecklonia radiata",-43.27291,147.14343,23.7
"Ninepin Point","Central, Ninepin","2019","Ecklonia radiata",-43.28394,147.16667,21.9
"Ninepin Point","Charlotte Cove Light","2019","Ecklonia radiata",-43.27291,147.14343,23.6
"Ninepin Point","Huon Island","2019","Ecklonia radiata",-43.29383,147.14182,15.6
"Ninepin Point","Arch Rock","2019","Ecklonia radiata",-43.2877,147.17924,51.5
"Ninepin Point","Central, Ninepin","2020","Ecklonia radiata",-43.28394,147.16667,30.8
"Ninepin Point","Huon Island","2020","Ecklonia radiata",-43.29383,147.14182,41.7
"Ninepin Point","Arch Rock","2020","Ecklonia radiata",-43.2877,147.17924,68.5
"Ninepin Point","Charlotte Cove Light","2020","Ecklonia radiata",-43.27291,147.14343,38.5
"Ninepin Point","Central, Ninepin","2021","Ecklonia radiata",-43.28394,147.16667,37.2
"Ninepin Point","Charlotte Cove Light","2021","Ecklonia radiata",-43.27291,147.14343,20.1
"Ninepin Point","Arch Rock","2021","Ecklonia radiata",-43.2877,147.17924,43.9
"Ninepin Point","Huon Island","2021","Ecklonia radiata",-43.29383,147.14182,14.5
"Ninepin Point","Charlotte Cove Light","2023","Ecklonia radiata",-43.27291,147.14343,19.3
"Ninepin Point","Central, Ninepin","2023","Ecklonia radiata",-43.28394,147.16667,47
"Ninepin Point","Arch Rock","2023","Ecklonia radiata",-43.2877,147.17924,51.2
"Ninepin Point","Huon Island","2023","Ecklonia radiata",-43.29383,147.14182,23.6
"Ninepin Point","Charlotte Cove Light","2024","Ecklonia radiata",-43.27291,147.14343,33.5
"Ninepin Point","Central, Ninepin","2024","Ecklonia radiata",-43.28394,147.16667,33.3
"Ninepin Point","Arch Rock","2024","Ecklonia radiata",-43.2877,147.17924,56.8
"Ninepin Point","Huon Island","2024","Ecklonia radiata",-43.29383,147.14182,19.2
"Port Davey","Sarah Island","2005","Ecklonia radiata",-43.33056,145.99501,0
"Port Davey","Sarah Island","2006","Ecklonia radiata",-43.33056,145.99501,0
"Port Davey","Mutton Bird Island","2005","Ecklonia radiata",-43.41651,145.97241,1.5
"Port Davey","Mutton Bird Island","2006","Ecklonia radiata",-43.41651,145.97241,3.2
"Port Davey","Rough Bay","2006","Ecklonia radiata",-43.30951,145.8504,0
"Port Davey","Spain Bay","2004","Ecklonia radiata",-43.36119,145.95775,27.8
"Port Davey","Spain Bay","2005","Ecklonia radiata",-43.36119,145.95775,33.6
"Port Davey","Spain Bay","2006","Ecklonia radiata",-43.36119,145.95775,44.8
"Port Davey","Milner Head North","2006","Ecklonia radiata",-43.32192,145.98303,8.5
"Port Davey","Kathleen Island","2006","Ecklonia radiata",-43.3066,145.9668,6.8
"Port Davey","Milner Head","2004","Ecklonia radiata",-43.32266,145.98624,0
"Port Davey","Milner Head","2005","Ecklonia radiata",-43.32266,145.98624,9.9
"Port Davey","Milner Head","2006","Ecklonia radiata",-43.32266,145.98624,0
"Port Davey","North Whalers Point","2004","Ecklonia radiata",-43.29901,145.92647,19.5
"Port Davey","North Whalers Point","2005","Ecklonia radiata",-43.29901,145.92647,2.1
"Port Davey","North Whalers Point","2006","Ecklonia radiata",-43.29901,145.92647,16.4
"Port Davey","Shark Jaw Gulch, 5m","2004","Ecklonia radiata",-43.30981,145.84244,2.5
"Port Davey","Shark Jaw Gulch, 5m","2005","Ecklonia radiata",-43.30981,145.84244,0
"Port Davey","Shark Jaw Gulch, 5m","2006","Ecklonia radiata",-43.30981,145.84244,0
"Port Davey","Shark Jaw Gulch, 10m","2004","Ecklonia radiata",-43.30933,145.84277,4.7
"Port Davey","Shark Jaw Gulch, 10m","2005","Ecklonia radiata",-43.30933,145.84277,13.1
"Port Davey","Shark Jaw Gulch, 10m","2006","Ecklonia radiata",-43.30933,145.84277,10.8
"Port Davey","South Whalers Point","2004","Ecklonia radiata",-43.30334,145.91719,14.45
"Port Davey","South Whalers Point","2006","Ecklonia radiata",-43.30334,145.91719,17.4
"Port Davey","South Whalers Point","2005","Ecklonia radiata",-43.30334,145.91719,38.8
"Port Davey","Shark Jaw","2004","Ecklonia radiata",-43.30415,145.84673,7.1
"Port Davey","Shark Jaw","2005","Ecklonia radiata",-43.30415,145.84673,4.2
"Port Davey","Shark Jaw","2006","Ecklonia radiata",-43.30415,145.84673,11
"Port Davey","West Pyramid","2004","Ecklonia radiata",-43.29728,145.81934,6.8
"Port Davey","West Pyramid","2005","Ecklonia radiata",-43.29728,145.81934,13
"Port Davey","West Pyramid","2006","Ecklonia radiata",-43.29728,145.81934,13.3
"Port Davey","Inner Saddle South West Point","2004","Ecklonia radiata",-43.31243,145.89661,16.65
"Port Davey","Inner Saddle South West Point","2005","Ecklonia radiata",-43.31243,145.89661,8.45
"Port Davey","Inner Saddle South West Point","2006","Ecklonia radiata",-43.31243,145.89661,7.8
"Port Davey","Breaksea Island South","2004","Ecklonia radiata",-43.33358,145.96667,24.7
"Port Davey","Breaksea Island South","2005","Ecklonia radiata",-43.33358,145.96667,20.2
"Port Davey","Breaksea Island South","2006","Ecklonia radiata",-43.33358,145.96667,16.8
"Port Davey","Normans Bay","2004","Ecklonia radiata",-43.36944,145.93324,5.4
"Port Davey","Normans Bay","2005","Ecklonia radiata",-43.36944,145.93324,0
"Port Davey","Normans Bay","2006","Ecklonia radiata",-43.36944,145.93324,1.7
"Port Davey","Outer Saddle Bight","2004","Ecklonia radiata",-43.31814,145.87366,6.5
"Port Davey","Outer Saddle Bight","2005","Ecklonia radiata",-43.31814,145.87366,3.6
"Port Davey","Outer Saddle Bight","2006","Ecklonia radiata",-43.31814,145.87366,12.6
"Port Davey","Muttonbird Island South","2004","Ecklonia radiata",-43.42177,145.96962,22.9
"Port Davey","Muttonbird Island South","2005","Ecklonia radiata",-43.42177,145.96962,43.5
"Port Davey","Muttonbird Island South","2006","Ecklonia radiata",-43.42177,145.96962,31.9
"Port Davey","Inner Saddle Bight Middle Reef, 5m","2005","Ecklonia radiata",-43.30063,145.90294,0
"Port Davey","Inner Saddle Bight Middle Reef, 5m","2006","Ecklonia radiata",-43.30063,145.90294,0
"Port Davey","Inner Saddle Bight Middle Reef, 10m","2005","Ecklonia radiata",-43.30252,145.90285,6.9
"Port Davey","Inner Saddle Bight Middle Reef, 10m","2006","Ecklonia radiata",-43.30252,145.90285,4.3
"Port Davey","South Channel Head","2005","Ecklonia radiata",-43.32943,145.98819,22.5
"Port Davey","South Channel Head","2006","Ecklonia radiata",-43.32943,145.98819,4.1
"Port Davey","Whalers Point, Whalers Beach, 5m","2005","Ecklonia radiata",-43.29113,145.92278,1
"Port Davey","Whalers Point, Whalers Beach, 5m","2006","Ecklonia radiata",-43.29113,145.92278,11
"Port Davey","Whalers Point North, 300m North of Whalers Point East","2005","Ecklonia radiata",-43.29711,145.92377,15
"Port Davey","Whalers Point North, 300m North of Whalers Point East","2006","Ecklonia radiata",-43.29711,145.92377,11.1
"Port Davey","Norman Cove Inner","2006","Ecklonia radiata",-43.36995,145.93801,1.6
"Port Davey","Outer Saddle Bight, Inner West, 10m","2006","Ecklonia radiata",-43.31604,145.87587,22.6
"Port Davey","Sarah Island","1993","Ecklonia radiata",-43.33056,145.99501,0
"Port Davey","Schooner Point","1993","Ecklonia radiata",-43.33951,146.00841,0
"Port Davey","Little Woody Island","1993","Ecklonia radiata",-43.33951,146.05042,0
"Port Davey","Boat Crossing South","1993","Ecklonia radiata",-43.34151,146.08641,0
"Port Davey","Eve Point","1993","Ecklonia radiata",-43.34551,146.1004,0
"Port Davey","Celery Top Island","1993","Ecklonia radiata",-43.36551,146.1414,0
