location,summer_dhd50_max,predicted_change,lower_bound,upper_bound
Maria Island,124.7008865,-1.823722618,-5.62118983,1.350158064
Maria Island,124.8816124,-1.827072716,-5.628859292,1.352824966
Maria Island,125.0623383,-1.830422814,-5.636528753,1.355491869
Maria Island,125.2430643,-1.833772912,-5.644198215,1.358158771
Maria Island,125.4237902,-1.837123011,-5.651831467,1.360825673
Maria Island,125.6045161,-1.840473109,-5.659446556,1.363492575
Maria Island,125.785242,-1.843823207,-5.667061644,1.366159477
Maria Island,125.965968,-1.847173305,-5.674676733,1.36882638
Maria Island,126.1466939,-1.850523403,-5.682291821,1.371476099
Maria Island,126.3274198,-1.853873501,-5.68990691,1.374074034
Maria Island,126.5081457,-1.8572236,-5.697521999,1.376669252
Maria Island,126.6888716,-1.860573698,-5.705137087,1.37926447
Maria Island,126.8695976,-1.863923796,-5.712752176,1.381859688
Maria Island,127.0503235,-1.867273894,-5.720367264,1.384454906
Maria Island,127.2310494,-1.870623992,-5.727982353,1.387050124
Maria Island,127.4117753,-1.87397409,-5.735597441,1.389645342
Maria Island,127.5925013,-1.877324188,-5.74321253,1.390298059
Maria Island,127.7732272,-1.880674287,-5.750827619,1.390534303
Maria Island,127.9539531,-1.884024385,-5.758442707,1.390770547
Maria Island,128.134679,-1.887374483,-5.766057796,1.391006791
Maria Island,128.3154049,-1.890724581,-5.775421301,1.391214115
Maria Island,128.4961309,-1.894074679,-5.785115797,1.39141105
Maria Island,128.6768568,-1.897424777,-5.794810294,1.391607985
Maria Island,128.8575827,-1.900774875,-5.80450479,1.391804919
Maria Island,129.0383086,-1.904124974,-5.814199287,1.392001854
Maria Island,129.2190346,-1.907475072,-5.823893784,1.392198789
Maria Island,129.3997605,-1.91082517,-5.83358828,1.392395724
Maria Island,129.5804864,-1.914175268,-5.843282777,1.392592658
Maria Island,129.7612123,-1.917525366,-5.852977274,1.392789593
Maria Island,129.9419382,-1.920875464,-5.86267177,1.392986528
Maria Island,130.1226642,-1.924225563,-5.872366267,1.393183463
Maria Island,130.3033901,-1.927575661,-5.882060763,1.393380397
Maria Island,130.484116,-1.930925759,-5.89175526,1.393577332
Maria Island,130.6648419,-1.934275857,-5.901449757,1.395558104
Maria Island,130.8455679,-1.937625955,-5.911144253,1.397875925
Maria Island,131.0262938,-1.940976053,-5.92083875,1.400193746
Maria Island,131.2070197,-1.944326151,-5.930533246,1.402511566
Maria Island,131.3877456,-1.94767625,-5.940227743,1.404829387
Maria Island,131.5684715,-1.951026348,-5.94992224,1.407147208
Maria Island,131.7491975,-1.954376446,-5.959616736,1.409465029
Maria Island,131.9299234,-1.957726544,-5.969311233,1.41178285
Maria Island,132.1106493,-1.961076642,-5.979005729,1.414100671
Maria Island,132.2913752,-1.96442674,-5.988700226,1.416418492
Maria Island,132.4721012,-1.967776839,-5.998394723,1.418736313
Maria Island,132.6528271,-1.971126937,-6.008089219,1.421054133
Maria Island,132.833553,-1.974477035,-6.017783716,1.423371954
Maria Island,133.0142789,-1.977827133,-6.027478213,1.425689775
Maria Island,133.1950048,-1.981177231,-6.037172709,1.428007596
Maria Island,133.3757308,-1.984527329,-6.046867206,1.430325417
Maria Island,133.5564567,-1.987877427,-6.056561702,1.432643238
Maria Island,133.7371826,-1.991227526,-6.066256199,1.434328491
Maria Island,133.9179085,-1.994577624,-6.075950696,1.43544503
Maria Island,134.0986345,-1.997927722,-6.085645192,1.436561569
Maria Island,134.2793604,-2.00127782,-6.095339689,1.437678108
Maria Island,134.4600863,-2.004627918,-6.103234252,1.438794647
Maria Island,134.6408122,-2.007978016,-6.110836727,1.439911187
Maria Island,134.8215382,-2.011328114,-6.118439202,1.441027726
Maria Island,135.0022641,-2.014678213,-6.126041677,1.442144265
Maria Island,135.18299,-2.018028311,-6.133644152,1.443260804
Maria Island,135.3637159,-2.021378409,-6.141246627,1.444377344
Maria Island,135.5444418,-2.024728507,-6.148849102,1.445493883
Maria Island,135.7251678,-2.028078605,-6.156451577,1.446610422
Maria Island,135.9058937,-2.031428703,-6.164054051,1.447726961
Maria Island,136.0866196,-2.034778802,-6.171656526,1.4488435
Maria Island,136.2673455,-2.0381289,-6.179259001,1.44996004
Maria Island,136.4480715,-2.041478998,-6.186861476,1.451076579
Maria Island,136.6287974,-2.044829096,-6.194463951,1.452193118
Maria Island,136.8095233,-2.048179194,-6.202066426,1.453309657
Maria Island,136.9902492,-2.051529292,-6.209668901,1.454426197
Maria Island,137.1709751,-2.05487939,-6.217271376,1.455542736
Maria Island,137.3517011,-2.058229489,-6.224873851,1.456659275
Maria Island,137.532427,-2.061579587,-6.232476326,1.457775814
Maria Island,137.7131529,-2.064929685,-6.240078801,1.458892353
Maria Island,137.8938788,-2.068279783,-6.247681276,1.460008893
Maria Island,138.0746048,-2.071629881,-6.255283751,1.461125432
Maria Island,138.2553307,-2.074979979,-6.262886226,1.462241971
Maria Island,138.4360566,-2.078330078,-6.270488701,1.46335851
Maria Island,138.6167825,-2.081680176,-6.278091176,1.464475049
Maria Island,138.7975084,-2.085030274,-6.285693651,1.465591589
Maria Island,138.9782344,-2.088380372,-6.293296126,1.466708128
Maria Island,139.1589603,-2.09173047,-6.300898601,1.467824667
Maria Island,139.3396862,-2.095080568,-6.308501076,1.468941206
Maria Island,139.5204121,-2.098430666,-6.316103551,1.470057746
Maria Island,139.7011381,-2.101780765,-6.323706026,1.471174285
Maria Island,139.881864,-2.105130863,-6.331308501,1.472290824
Maria Island,140.0625899,-2.108480961,-6.338910976,1.473407363
Maria Island,140.2433158,-2.111831059,-6.346513451,1.474523902
Maria Island,140.4240417,-2.115181157,-6.354115926,1.475640442
Maria Island,140.6047677,-2.118531255,-6.361718401,1.476756981
Maria Island,140.7854936,-2.121881353,-6.369320876,1.479141937
Maria Island,140.9662195,-2.125231452,-6.376923351,1.482939694
Maria Island,141.1469454,-2.12858155,-6.384525826,1.48673745
Maria Island,141.3276714,-2.131931648,-6.392128301,1.490535207
Maria Island,141.5083973,-2.135281746,-6.399730776,1.494332963
Maria Island,141.6891232,-2.138631844,-6.407333251,1.498130719
Maria Island,141.8698491,-2.141981942,-6.415148167,1.501928476
Maria Island,142.0505751,-2.145332041,-6.425542026,1.505726232
Maria Island,142.231301,-2.148682139,-6.435935885,1.509523989
Maria Island,142.4120269,-2.152032237,-6.446329744,1.513321745
Maria Island,142.5927528,-2.155382335,-6.456723603,1.517119502
Maria Island,142.7734787,-2.158732433,-6.467117462,1.520917258
Maria Island,142.9542047,-2.162082531,-6.477511322,1.524715014
Maria Island,143.1349306,-2.165432629,-6.487905181,1.528512771
Maria Island,143.3156565,-2.168782728,-6.49829904,1.532310527
Maria Island,143.4963824,-2.172132826,-6.508692899,1.536108284
Maria Island,143.6771084,-2.175482924,-6.519086758,1.53990604
Maria Island,143.8578343,-2.178833022,-6.529480618,1.543703797
Maria Island,144.0385602,-2.18218312,-6.539874477,1.547501553
Maria Island,144.2192861,-2.185533218,-6.550268336,1.55129931
Maria Island,144.400012,-2.188883317,-6.560662195,1.555097066
Maria Island,144.580738,-2.192233415,-6.571056054,1.558894822
Maria Island,144.7614639,-2.195583513,-6.581449913,1.562692579
Maria Island,144.9421898,-2.198933611,-6.591843773,1.566490335
Maria Island,145.1229157,-2.202283709,-6.602237632,1.570288092
Maria Island,145.3036417,-2.205633807,-6.612631491,1.574085848
Maria Island,145.4843676,-2.208983905,-6.62302535,1.577883605
Maria Island,145.6650935,-2.212334004,-6.633419209,1.581681361
Maria Island,145.8458194,-2.215684102,-6.643813069,1.585479117
Maria Island,146.0265453,-2.2190342,-6.654206928,1.589276874
Maria Island,146.2072713,-2.222384298,-6.664600787,1.59307463
Maria Island,146.3879972,-2.225734396,-6.674994646,1.596872387
Maria Island,146.5687231,-2.229084494,-6.685388505,1.600670143
Maria Island,146.749449,-2.232434592,-6.695782364,1.604145408
Maria Island,146.930175,-2.235784691,-6.706176224,1.606531978
Maria Island,147.1109009,-2.239134789,-6.716570083,1.608918548
Maria Island,147.2916268,-2.242484887,-6.726963942,1.611305118
Maria Island,147.4723527,-2.245834985,-6.737357801,1.613691688
Maria Island,147.6530786,-2.249185083,-6.74775166,1.616078258
Maria Island,147.8338046,-2.252535181,-6.75814552,1.618464829
Maria Island,148.0145305,-2.25588528,-6.768539379,1.620851399
Maria Island,148.1952564,-2.259235378,-6.778933238,1.623237969
Maria Island,148.3759823,-2.262585476,-6.789327097,1.625624539
Maria Island,148.5567083,-2.265935574,-6.799720956,1.628011109
Maria Island,148.7374342,-2.269285672,-6.810114815,1.630397679
Maria Island,148.9181601,-2.27263577,-6.820508675,1.632784249
Maria Island,149.098886,-2.275985868,-6.830902534,1.635170819
Maria Island,149.2796119,-2.279335967,-6.841399797,1.637557389
Maria Island,149.4603379,-2.282686065,-6.852060223,1.639943959
Maria Island,149.6410638,-2.286036163,-6.86272065,1.642330529
Maria Island,149.8217897,-2.289386261,-6.873381076,1.644717099
Maria Island,150.0025156,-2.292736359,-6.884041502,1.647103669
Maria Island,150.1832416,-2.296086457,-6.894701928,1.649490239
Maria Island,150.3639675,-2.299436556,-6.905362354,1.651876809
Maria Island,150.5446934,-2.302786654,-6.91602278,1.654263379
Maria Island,150.7254193,-2.306136752,-6.926683206,1.656649949
Maria Island,150.9061453,-2.30948685,-6.937343632,1.659036519
Maria Island,151.0868712,-2.312836948,-6.948004059,1.661423089
Maria Island,151.2675971,-2.316187046,-6.958664485,1.663809659
Maria Island,151.448323,-2.319537144,-6.969324911,1.666196229
Maria Island,151.6290489,-2.322887243,-6.979985337,1.668582799
Maria Island,151.8097749,-2.326237341,-6.990645763,1.670969369
Maria Island,151.9905008,-2.329587439,-7.001306189,1.67335594
Maria Island,152.1712267,-2.332937537,-7.011966615,1.67574251
Maria Island,152.3519526,-2.336287635,-7.022627041,1.67812908
Maria Island,152.5326786,-2.339637733,-7.033287468,1.68051565
Maria Island,152.7134045,-2.342987832,-7.043947894,1.68290222
Maria Island,152.8941304,-2.34633793,-7.05460832,1.68528879
Maria Island,153.0748563,-2.349688028,-7.065268746,1.68767536
Maria Island,153.2555822,-2.353038126,-7.075929172,1.69006193
Maria Island,153.4363082,-2.356388224,-7.086589598,1.692444683
Maria Island,153.6170341,-2.359738322,-7.097250024,1.694749243
Maria Island,153.79776,-2.36308842,-7.10791045,1.697053804
Maria Island,153.9784859,-2.366438519,-7.118570877,1.699358365
Maria Island,154.1592119,-2.369788617,-7.129231303,1.701662926
Maria Island,154.3399378,-2.373138715,-7.139891729,1.703967486
Maria Island,154.5206637,-2.376488813,-7.150552155,1.706272047
Maria Island,154.7013896,-2.379838911,-7.161212581,1.708576608
Maria Island,154.8821155,-2.383189009,-7.171873007,1.710881169
Maria Island,155.0628415,-2.386539107,-7.182533433,1.713185729
Maria Island,155.2435674,-2.389889206,-7.193193859,1.71549029
Maria Island,155.4242933,-2.393239304,-7.203854286,1.717794851
Maria Island,155.6050192,-2.396589402,-7.214514712,1.720099412
Maria Island,155.7857452,-2.3999395,-7.225175138,1.722403972
Maria Island,155.9664711,-2.403289598,-7.235835564,1.724708533
Maria Island,156.147197,-2.406639696,-7.24649599,1.727013094
Maria Island,156.3279229,-2.409989795,-7.257156416,1.729317655
Maria Island,156.5086488,-2.413339893,-7.267816842,1.731622215
Maria Island,156.6893748,-2.416689991,-7.278477268,1.733926776
Maria Island,156.8701007,-2.420040089,-7.289137695,1.736231337
Maria Island,157.0508266,-2.423390187,-7.299798121,1.738535898
Maria Island,157.2315525,-2.426740285,-7.310458547,1.740840458
Maria Island,157.4122785,-2.430090383,-7.321118973,1.743145019
Maria Island,157.5930044,-2.433440482,-7.331779399,1.74544958
Maria Island,157.7737303,-2.43679058,-7.342439825,1.747754141
Maria Island,157.9544562,-2.440140678,-7.353100251,1.750058701
Maria Island,158.1351821,-2.443490776,-7.363760677,1.752363262
Maria Island,158.3159081,-2.446840874,-7.374421104,1.754667823
Maria Island,158.496634,-2.450190972,-7.38508153,1.756972384
Maria Island,158.6773599,-2.453541071,-7.395741956,1.759276944
Maria Island,158.8580858,-2.456891169,-7.406402382,1.761581505
Maria Island,159.0388118,-2.460241267,-7.417062808,1.763417228
Maria Island,159.2195377,-2.463591365,-7.427723234,1.764016622
Maria Island,159.4002636,-2.466941463,-7.43838366,1.764616016
Maria Island,159.5809895,-2.470291561,-7.449044086,1.765215409
Maria Island,159.7617155,-2.473641659,-7.459704513,1.765814803
Maria Island,159.9424414,-2.476991758,-7.470364939,1.766414197
Maria Island,160.1231673,-2.480341856,-7.481025365,1.767013591
Maria Island,160.3038932,-2.483691954,-7.491685791,1.767612985
Maria Island,160.4846191,-2.487042052,-7.502346217,1.768212378
Maria Island,160.6653451,-2.49039215,-7.513006643,1.768811772
Maria Island,160.846071,-2.493742248,-7.523667069,1.769411166
Maria Island,161.0267969,-2.497092346,-7.534327495,1.77001056
Maria Island,161.2075228,-2.500442445,-7.544987922,1.770609954
Maria Island,161.3882488,-2.503792543,-7.555648348,1.771209347
Maria Island,161.5689747,-2.507142641,-7.566308774,1.771808741
Maria Island,161.7497006,-2.510492739,-7.5769692,1.772408135
Maria Island,161.9304265,-2.513842837,-7.587028931,1.773007529
Maria Island,162.1111524,-2.517192935,-7.596801837,1.773606923
Maria Island,162.2918784,-2.520543034,-7.606574742,1.774206317
Maria Island,162.4726043,-2.523893132,-7.616347648,1.77480571
Maria Island,162.6533302,-2.52724323,-7.626120554,1.775405104
Maria Island,162.8340561,-2.530593328,-7.635893459,1.776004498
Maria Island,163.0147821,-2.533943426,-7.645666365,1.776603892
Maria Island,163.195508,-2.537293524,-7.655439271,1.777203286
Maria Island,163.3762339,-2.540643622,-7.665212176,1.777802679
Maria Island,163.5569598,-2.543993721,-7.674985082,1.778402073
Maria Island,163.7376857,-2.547343819,-7.684757987,1.779001467
Maria Island,163.9184117,-2.550693917,-7.694530893,1.779600861
Maria Island,164.0991376,-2.554044015,-7.704303799,1.780200255
Maria Island,164.2798635,-2.557394113,-7.714076704,1.780799648
Maria Island,164.4605894,-2.560744211,-7.72384961,1.781399042
Maria Island,164.6413154,-2.56409431,-7.733622515,1.781998436
Maria Island,164.8220413,-2.567444408,-7.743395421,1.78259783
Maria Island,165.0027672,-2.570794506,-7.753168327,1.783197224
Maria Island,165.1834931,-2.574144604,-7.762941232,1.783796617
Maria Island,165.364219,-2.577494702,-7.772714138,1.784396011
Maria Island,165.544945,-2.5808448,-7.782487044,1.784995405
Maria Island,165.7256709,-2.584194898,-7.792259949,1.785594799
Maria Island,165.9063968,-2.587544997,-7.802032855,1.786194193
Maria Island,166.0871227,-2.590895095,-7.81180576,1.786793587
Maria Island,166.2678487,-2.594245193,-7.821578666,1.78739298
Maria Island,166.4485746,-2.597595291,-7.831351572,1.787992374
Maria Island,166.6293005,-2.600945389,-7.841124477,1.788591768
Maria Island,166.8100264,-2.604295487,-7.850897383,1.789191162
Maria Island,166.9907523,-2.607645585,-7.860670288,1.789790556
Maria Island,167.1714783,-2.610995684,-7.870981578,1.790389949
Maria Island,167.3522042,-2.614345782,-7.881398793,1.790989343
Maria Island,167.5329301,-2.61769588,-7.891816008,1.791588737
Maria Island,167.713656,-2.621045978,-7.902233223,1.792188131
Maria Island,167.894382,-2.624396076,-7.912650438,1.792787525
Maria Island,168.0751079,-2.627746174,-7.923067653,1.793386918
Maria Island,168.2558338,-2.631096273,-7.933484868,1.793986312
Maria Island,168.4365597,-2.634446371,-7.943902083,1.794585706
Maria Island,168.6172857,-2.637796469,-7.954319298,1.7951851
Maria Island,168.7980116,-2.641146567,-7.964736513,1.795784494
Maria Island,168.9787375,-2.644496665,-7.975153728,1.796383887
Maria Island,169.1594634,-2.647846763,-7.985570943,1.796983281
Maria Island,169.3401893,-2.651196861,-7.995988158,1.797582675
Maria Island,169.5209153,-2.65454696,-8.006396096,1.798182069
Maria Island,169.7016412,-2.657897058,-8.016771525,1.798781463
Maria Island,169.8823671,-2.661247156,-8.027146954,1.799380856
Maria Island,170.063093,-2.664597254,-8.037522384,1.79998025
Maria Island,170.243819,-2.667947352,-8.047897813,1.800579644
Maria Island,170.4245449,-2.67129745,-8.058273242,1.801179038
Maria Island,170.6052708,-2.674647549,-8.068648672,1.801778432
Maria Island,170.7859967,-2.677997647,-8.079024101,1.802377826
Maria Island,170.9667226,-2.681347745,-8.08939953,1.802977219
Maria Island,171.1474486,-2.684697843,-8.099774959,1.803576613
Maria Island,171.3281745,-2.688047941,-8.110150389,1.804176007
Maria Island,171.5089004,-2.691398039,-8.120525818,1.804775401
Maria Island,171.6896263,-2.694748137,-8.130901247,1.805374795
Maria Island,171.8703523,-2.698098236,-8.141276676,1.805974188
Maria Island,172.0510782,-2.701448334,-8.151652106,1.806573582
Maria Island,172.2318041,-2.704798432,-8.162027535,1.807172976
Maria Island,172.41253,-2.70814853,-8.172402964,1.80777237
Maria Island,172.5932559,-2.711498628,-8.182778393,1.808371764
Maria Island,172.7739819,-2.714848726,-8.193153823,1.808971157
Maria Island,172.9547078,-2.718198824,-8.203529252,1.809570551
Maria Island,173.1354337,-2.721548923,-8.213904681,1.810169945
Maria Island,173.3161596,-2.724899021,-8.224280111,1.810769339
Maria Island,173.4968856,-2.728249119,-8.23427499,1.811368733
Maria Island,173.6776115,-2.731599217,-8.243322294,1.811968126
Maria Island,173.8583374,-2.734949315,-8.252369598,1.81256752
Maria Island,174.0390633,-2.738299413,-8.261416901,1.813166914
Maria Island,174.2197892,-2.741649512,-8.270464205,1.813766308
Maria Island,174.4005152,-2.74499961,-8.279511509,1.814365702
Maria Island,174.5812411,-2.748349708,-8.288558813,1.814965096
Maria Island,174.761967,-2.751699806,-8.297606117,1.815564489
Maria Island,174.9426929,-2.755049904,-8.306653421,1.816163883
Maria Island,175.1234189,-2.758400002,-8.315700724,1.816763277
Maria Island,175.3041448,-2.7617501,-8.324748028,1.817786229
Maria Island,175.4848707,-2.765100199,-8.333795332,1.820008011
Maria Island,175.6655966,-2.768450297,-8.343115149,1.822229793
Maria Island,175.8463225,-2.771800395,-8.353884476,1.824451575
Maria Island,176.0270485,-2.775150493,-8.364653804,1.826641749
Maria Island,176.2077744,-2.778500591,-8.375423131,1.828819088
Maria Island,176.3885003,-2.781850689,-8.386192458,1.830996428
Maria Island,176.5692262,-2.785200788,-8.396961785,1.833173768
Maria Island,176.7499522,-2.788550886,-8.407731112,1.835351108
Maria Island,176.9306781,-2.791900984,-8.418500439,1.837528447
Maria Island,177.111404,-2.795251082,-8.429269766,1.839705787
Maria Island,177.2921299,-2.79860118,-8.440039093,1.841883127
Maria Island,177.4728559,-2.801951278,-8.45080842,1.844060467
Maria Island,177.6535818,-2.805301376,-8.461577747,1.846237806
Maria Island,177.8343077,-2.808651475,-8.472347074,1.848415146
Maria Island,178.0150336,-2.812001573,-8.483116401,1.850592486
Maria Island,178.1957595,-2.815351671,-8.493885728,1.852769826
Maria Island,178.3764855,-2.818701769,-8.504655055,1.854947165
Maria Island,178.5572114,-2.822051867,-8.515424382,1.857124505
Maria Island,178.7379373,-2.825401965,-8.526193709,1.859301845
Maria Island,178.9186632,-2.828752063,-8.536963036,1.861479184
Maria Island,179.0993892,-2.832102162,-8.547732363,1.863656524
Maria Island,179.2801151,-2.83545226,-8.55850169,1.865833864
Maria Island,179.460841,-2.838802358,-8.569271018,1.868011204
Maria Island,179.6415669,-2.842152456,-8.580040345,1.870188543
Maria Island,179.8222928,-2.845502554,-8.590809672,1.872365883
Maria Island,180.0030188,-2.848852652,-8.601578999,1.874543223
Maria Island,180.1837447,-2.852202751,-8.612348326,1.876720563
Maria Island,180.3644706,-2.855552849,-8.623117653,1.878897902
Maria Island,180.5451965,-2.858902947,-8.63388698,1.881075242
Kalbarri,3.765756607,9.128083146,-1.826028337,20.08219463
Kalbarri,4.166334599,8.93909599,-1.982391596,19.86058358
Kalbarri,4.566912592,8.750108833,-2.138963137,19.6391808
Kalbarri,4.967490584,8.561121677,-2.295744824,19.41798818
Kalbarri,5.368068577,8.37213452,-2.452738534,19.19700757
Kalbarri,5.768646569,8.183147364,-2.609946152,18.97624088
Kalbarri,6.169224561,7.994160207,-2.767369572,18.75568999
Kalbarri,6.569802554,7.805173051,-2.9250107,18.5353568
Kalbarri,6.970380546,7.616185894,-3.082871449,18.31524324
Kalbarri,7.370958538,7.427198737,-3.240953741,18.09535122
Kalbarri,7.771536531,7.238211581,-3.399259506,17.87568267
Kalbarri,8.172114523,7.049224424,-3.557790686,17.65623953
Kalbarri,8.572692516,6.860237268,-3.716549226,17.43702376
Kalbarri,8.973270508,6.671250111,-3.875537081,17.2180373
Kalbarri,9.3738485,6.482262955,-4.034756215,16.99928212
Kalbarri,9.774426493,6.293275798,-4.194208595,16.78076019
Kalbarri,10.17500449,6.104288642,-4.353896199,16.56247348
Kalbarri,10.57558248,5.915301485,-4.513821009,16.34442398
Kalbarri,10.97616047,5.726314329,-4.673985014,16.12661367
Kalbarri,11.37673846,5.537327172,-4.834390207,15.90904455
Kalbarri,11.77731645,5.348340016,-4.995038588,15.69171862
Kalbarri,12.17789445,5.159352859,-5.155932161,15.47463788
Kalbarri,12.57847244,4.970365702,-5.317072936,15.25780434
Kalbarri,12.97905043,4.781378546,-5.478462924,15.04122002
Kalbarri,13.37962842,4.592391389,-5.640104143,14.82488692
Kalbarri,13.78020642,4.403404233,-5.801998611,14.60880708
Kalbarri,14.18078441,4.214417076,-5.964148352,14.3929825
Kalbarri,14.5813624,4.02542992,-6.12655539,14.17741523
Kalbarri,14.98194039,3.836442763,-6.28922175,13.96210728
Kalbarri,15.38251839,3.647455607,-6.45214946,13.74706067
Kalbarri,15.78309638,3.45846845,-6.61534055,13.53227745
Kalbarri,16.18367437,3.269481294,-6.778797046,13.31775963
Kalbarri,16.58425236,3.080494137,-6.942520977,13.10350925
Kalbarri,16.98483036,2.891506981,-7.10651437,12.88952833
Kalbarri,17.38540835,2.702519824,-7.270779252,12.6758189
Kalbarri,17.78598634,2.513532667,-7.435317647,12.46238298
Kalbarri,18.18656433,2.324545511,-7.600131574,12.2492226
Kalbarri,18.58714233,2.135558354,-7.765223053,12.03633976
Kalbarri,18.98772032,1.946571198,-7.930594099,11.82373649
Kalbarri,19.38829831,1.757584041,-8.096246721,11.6114148
Kalbarri,19.7888763,1.568596885,-8.262182923,11.39937669
Kalbarri,20.18945429,1.379609728,-8.428404707,11.18762416
Kalbarri,20.59003229,1.190622572,-8.594914064,10.97615921
Kalbarri,20.99061028,1.001635415,-8.761712982,10.76498381
Kalbarri,21.39118827,0.812648259,-8.928803438,10.55409996
Kalbarri,21.79176626,0.623661102,-9.096187403,10.34350961
Kalbarri,22.19234426,0.434673946,-9.263866839,10.13321473
Kalbarri,22.59292225,0.245686789,-9.431843696,9.923217274
Kalbarri,22.99350024,0.056699632,-9.600119917,9.713519182
Kalbarri,23.39407823,-0.132287524,-9.768697431,9.504122383
Kalbarri,23.79465623,-0.321274681,-9.937578157,9.295028796
Kalbarri,24.19523422,-0.510261837,-10.106764,9.086240327
Kalbarri,24.59581221,-0.699248994,-10.27625686,8.877758868
Kalbarri,24.9963902,-0.88823615,-10.4460586,8.669586298
Kalbarri,25.3969682,-1.077223307,-10.61617109,8.461724481
Kalbarri,25.79754619,-1.266210463,-10.78659619,8.254175264
Kalbarri,26.19812418,-1.45519762,-10.95733572,8.046940481
Kalbarri,26.59870217,-1.644184776,-11.1283915,7.840021945
Kalbarri,26.99928017,-1.833171933,-11.29976532,7.633421454
Kalbarri,27.39985816,-2.022159089,-11.47145897,7.427140787
Kalbarri,27.80043615,-2.211146246,-11.64347419,7.221181702
Kalbarri,28.20101414,-2.400133403,-11.81581274,7.015545938
Kalbarri,28.60159213,-2.589120559,-11.98847633,6.810235214
Kalbarri,29.00217013,-2.778107716,-12.16146666,6.605251226
Kalbarri,29.40274812,-2.967094872,-12.33478539,6.400595647
Kalbarri,29.80332611,-3.156082029,-12.50843419,6.196270129
Kalbarri,30.2039041,-3.345069185,-12.68241467,5.992276298
Kalbarri,30.6044821,-3.534056342,-12.85672844,5.788615755
Kalbarri,31.00506009,-3.723043498,-13.03137707,5.585290077
Kalbarri,31.40563808,-3.912030655,-13.20636212,5.382300814
Kalbarri,31.80621607,-4.101017811,-13.38168511,5.179649487
Kalbarri,32.20679407,-4.290004968,-13.55734753,4.977337593
Kalbarri,32.60737206,-4.478992124,-13.73335085,4.775366598
Kalbarri,33.00795005,-4.667979281,-13.9096965,4.573737937
Kalbarri,33.40852804,-4.856966438,-14.08638589,4.372453018
Kalbarri,33.80910604,-5.045953594,-14.2634204,4.171513216
Kalbarri,34.20968403,-5.234940751,-14.44080138,3.970919877
Kalbarri,34.61026202,-5.423927907,-14.61853013,3.770674311
Kalbarri,35.01084001,-5.612915064,-14.79660793,3.570777798
Kalbarri,35.41141801,-5.80190222,-14.97503602,3.371231584
Kalbarri,35.811996,-5.990889377,-15.15381563,3.172036878
Kalbarri,36.21257399,-6.179876533,-15.33294792,2.973194858
Kalbarri,36.61315198,-6.36886369,-15.51243404,2.774706663
Kalbarri,37.01372997,-6.557850846,-15.69227509,2.576573399
Kalbarri,37.41430797,-6.746838003,-15.87247214,2.378796131
Kalbarri,37.81488596,-6.935825159,-16.05302621,2.181375889
Kalbarri,38.21546395,-7.124812316,-16.2339383,1.984313666
Kalbarri,38.61604194,-7.313799473,-16.41520936,1.787610414
Kalbarri,39.01661994,-7.502786629,-16.5968403,1.591267047
Kalbarri,39.41719793,-7.691773786,-16.77883201,1.395284438
Kalbarri,39.81777592,-7.880760942,-16.96118531,1.199663422
Kalbarri,40.21835391,-8.069748099,-17.14390099,1.004404792
Kalbarri,40.61893191,-8.258735255,-17.32697981,0.809509299
Kalbarri,41.0195099,-8.447722412,-17.51042248,0.614977654
Kalbarri,41.42008789,-8.636709568,-17.69422966,0.420810525
Kalbarri,41.82066588,-8.825696725,-17.87840199,0.227008537
Kalbarri,42.22124388,-9.014683881,-18.06294004,0.033572275
Kalbarri,42.62182187,-9.203671038,-18.24784435,-0.159497724
Kalbarri,43.02239986,-9.392658195,-18.43311543,-0.352200962
Kalbarri,43.42297785,-9.581645351,-18.61875371,-0.544536987
Kalbarri,43.82355585,-9.770632508,-18.80475962,-0.736505391
Kalbarri,44.22413384,-9.959619664,-18.99113352,-0.928105809
Kalbarri,44.62471183,-10.14860682,-19.17787572,-1.119337923
Kalbarri,45.02528982,-10.33759398,-19.3649865,-1.310201457
Kalbarri,45.42586781,-10.52658113,-19.55246609,-1.500696181
Kalbarri,45.82644581,-10.71556829,-19.74031467,-1.690821911
Kalbarri,46.2270238,-10.90455545,-19.92853239,-1.880578507
Kalbarri,46.62760179,-11.0935426,-20.11711933,-2.069965874
Kalbarri,47.02817978,-11.28252976,-20.30607556,-2.258983964
Kalbarri,47.42875778,-11.47151692,-20.49540106,-2.447632773
Kalbarri,47.82933577,-11.66050407,-20.6850958,-2.635912341
Kalbarri,48.22991376,-11.84949123,-20.8751597,-2.823822757
Kalbarri,48.63049175,-12.03847839,-21.06559262,-3.011364152
Kalbarri,49.03106975,-12.22746554,-21.25639438,-3.198536703
Kalbarri,49.43164774,-12.4164527,-21.44756477,-3.385340632
Kalbarri,49.83222573,-12.60543986,-21.6391035,-3.571776208
Kalbarri,50.23280372,-12.79442701,-21.83101028,-3.757843742
Kalbarri,50.63338172,-12.98341417,-22.02328475,-3.94354359
Kalbarri,51.03395971,-13.17240133,-22.2159265,-4.128876154
Kalbarri,51.4345377,-13.36138848,-22.40893509,-4.313841878
Kalbarri,51.83511569,-13.55037564,-22.60231002,-4.498441252
Kalbarri,52.23569369,-13.73936279,-22.79605078,-4.682674808
Kalbarri,52.63627168,-13.92834995,-22.99015678,-4.866543122
Kalbarri,53.03684967,-14.11733711,-23.1846274,-5.050046812
